,prefix,input_text,target_text,doi
238,,One study reported on complications following surgery and found two in the closed group: a post-operative infection requiring antibiotics and pain during alignment of the canine as the gold chain penetrated through the gum tissue of the palate.,یک مطالعه عوارض پس از جراحی را گزارش کرد و یک شرکت‌کننده در گروه بسته را یافت که پس از جراحی دچار عفونت شده و نیاز به آنتی‌بیوتیک داشت و یکی دیگر از شرکت‌کنندگان در گروه بسته، در طول تثبیت کانین با زنجیر طلای وارد شده از طریق بافت لثه به پالات درد داشت.,10.1002/14651858.CD006966.pub3
244,,"Except for case reports, case series and studies including fewer than 20 participants, we included studies with all study designs that reported on renal function (one year or longer after cessation of treatment), in CCS treated before the age of 21 years with cisplatin, carboplatin, ifosfamide, radiation involving the kidney region, a nephrectomy, or a combination of two or more of these treatments.",شرکت‌کنندگان در این مطالعات پیش از سن 21 سالگی با شیمی‌درمانی (یعنی سیس‌پلاتین (cisplatin)، کربوپلاتین (carboplatin)، ایفوسفامید (ifosfamide))، رادیاسیون (radiation) یا جراحی در ناحیه کلیه‌ها یا ترکیبی از این درمان‌ها معالجه شده بودند.,10.1002/14651858.CD008944.pub3
245,,To determine the effectiveness and safety of hCG priming in subfertile women who are undergoing IVM treatment in the context of assisted reproduction.,نویسندگان کاکرین شواهد مربوط به آماده‌سازی هورمون hCG در IVM را برای تعیین اثربخشی و بی‌خطری (safety) آن در زنان نابارور تحت درمان کمک‌-باروری مرور کردند.,10.1002/14651858.CD008720.pub2
250,,"There may be little or no difference between treatment with leuprorelin or treosulfan in overall survival (OS) (hazard ratio (HR) 0.98, 95% confidence interval (CI) 0.58 to 1.67; very low-quality evidence) or progression-free survival (PFS) at six and 12 months (risk ratio (RR) 0.61, 95% CI 0.22 to 1.68, and RR 0.65, 95% CI 0.12 to 3.66; very low-quality evidence), respectively (Du Bois 2002).",شواهد موجود بهبودی را در بقای کلی و بقای بدون پیشرفت بیماری در شش و 12 ماه با درمان هورمونی (LHRH) نشان نداد.,10.1002/14651858.CD011322.pub2
253,,One study reported no difference between the exercise and control groups with regard to quality of life or ankle range of motion.,تفاوتی بین گروه ورزش و کنترل با توجه به کیفیت زندگی افراد شرکت‌کننده، دامنه حرکات مفصل مچ پا یا قدرت عضلات کلی مشاهده نشد.,10.1002/14651858.CD010637.pub2
257,,"This can leave unsightly gaps, cause damage to the surrounding roots (which can be so severe that neighbouring teeth are lost or have to be removed) and, occasionally, result in the development of cysts.",در 2% تا 3% از افراد جوان، دندان‌های کانین رشد نمی‌کنند (رشد رو به عقب) و در سقف دهان (پالات) نهفته می‌شوند. این کار می‌تواند شکاف‌های ناخوشایندی را ایجاد کند، سبب آسیب به ریشه‌های مجاور شود (که ممکن است به قدری شدید باشد که دندان‌های مجاور از بین برود یا مجبور به کشیدن دندان شود) و، گاهی اوقات، منجر به ایجاد کیست‌ها شود.,10.1002/14651858.CD006966.pub3
258,,To assess the effectiveness of tDCS in improving motor and non-motor symptoms in people with IPD.,ارزیابی اثربخشی تحریک الکتریکی مغز در بهبود نشانه‌های حرکتی و غیر-حرکتی در افراد مبتلا به بیماری پارکینسون ایدیوپاتیک (idiopathic Parkinson's disease; IPD).,10.1002/14651858.CD010916.pub2
259,,"We included four studies, with a total of 522 women, in the review.",این مرور شامل چهار کارآزمایی تصادفی‌سازی و کنترل شده، با مجموع 522 زن است.,10.1002/14651858.CD008720.pub2
263,,"Treatment-related risk factors were abdominal radiotherapy and TBI, but studies were inconsistent.",با این حال، مطالعات متناقض بودند.,10.1002/14651858.CD008944.pub3
264,,To assess and summarise the existing clinical evidence on the efficacy and safety of physical exercise programmes for the treatment of individuals with non-ulcerated CVI.,شواهدی را مبنی بر حمایت از تمرینات ورزشی به عنوان درمانی برای CVI مورد بررسی قرار داده‌ایم.,10.1002/14651858.CD010637.pub2
265,,"To assess the effects of using either an open or closed surgical method to expose canines that have become displaced in the roof of the mouth, in terms of success and other clinical and patient-reported outcomes.",آیا استفاده از یک روش جراحی باز یا بسته برای نمایان کردن دندان‌های چشم («کانین‌ها» (canines)) که در سقف دهان نهفته شده‌اند، بهتر است؟,10.1002/14651858.CD006966.pub3
271,,"Risk factors, analysed by three non-eligible studies, included HD cisplatin, (HD) ifosfamide, TBI, and a combination of nephrectomy and abdominal radiotherapy.",عوامل خطرساز، که توسط سه مطالعه غیر-واجد شرایط ارزیابی شدند، شامل سیس‌پلاتین، ایفوسفامید، TBI، و ترکیبی از جراحی و رادیاسیون در ناحیه کلیه بودند.,10.1002/14651858.CD008944.pub3
273,,"We searched CENTRAL, MEDLINE, Embase, PsycINFO, and seven other published or grey literature databases, as well as trial registries and key websites, up to 23 July 2018, followed by citation searches.",شواهد تا 23 جولای 2018 به‌روز هستند.,10.1002/14651858.CD012573.pub3
276,,"Though inconclusive, our findings suggested that hCG may be associated with a reduction in clinical pregnancy rates; 22% of women who received no priming achieved pregnancy, while between 7% and 23% of women who received hCG priming did so.",با این حال، برخی از شواهد با کیفیت پائین نشان می‌دهد که هورمون hCG ممکن است با کاهش نرخ بارداری ارتباط داشته باشد: 22% از زنانی که هیچ آماده‌سازی دریافت نکردند، باردار شدند، در حالی که بین 7% و 23% از زنانی که آماده‌سازی دریافت کرده بودند، باردار شدند.,10.1002/14651858.CD008720.pub2
280,,"Recruitment manoeuvres are often used to treat patients in intensive care who have acute respiratory distress syndrome (ARDS), but the effect of this treatment on clinical outcomes has not been well established.",اثرات مانورهای احیا به خوبی مشخص نشده‌اند.,10.1002/14651858.CD006667.pub3
281,,"We searched for randomised controlled trials (RCTs) in the Cochrane Central Register of Controlled Trials (CENTRAL) (The Cochrane Library 2015, Issue 4), Ovid MEDLINE (from 1946), Ovid EMBASE (from 1974), EBSCO CINAHL (from 1937), the Transfusion Evidence Library (from 1980) and ongoing trial databases to 26th May 2015.",شواهد تا 26ام می 2015 به‌روز است.,10.1002/14651858.CD011577.pub2
282,,The success of a fixed appliance depends partly on the metal attachments (brackets and bands) being glued to the teeth so that they do not become detached during treatment.,موفقیت بریس‌های دندانی بستگی دارد به اتصالات فلزی (براکت‌ها و بندها) که روی دندان‌ها چسبانده می‌شوند، به‌طوری که در طول درمان جدا نشوند.,10.1002/14651858.CD008236.pub3
