,prefix,input_text,target_text,doi
294,,The standard length of peginterferon plus ribavirin treatment for chronic hepatitis C virus (HCV) genotype 1 infected patients is 48 weeks.,"The standard length of treatment with peginterferon plus ribavirin for hepatitis C virus genotype 1 infected patients is 48 weeks, but the number of patients who are treated successfully with regard to disappearance of the virus from the blood (sustained virological response) is limited.",10.1002/14651858.CD008516.pub2
298,,"The proportion of people who developed serious adverse events was 0/28 (0%) in the early group, which was significantly lower than in the delayed laparoscopic cholecystectomy group 9/40 (22.5%) (P = 0.0082).",The proportion of participants who developed serious complications was significantly lower in the early group than the proportion of participants in the delayed laparoscopic cholecystectomy group.,10.1002/14651858.CD007196.pub3
299,,Asthma is a common chronic inflammatory disorder affecting about 300 million people worldwide.,Asthma is a common chronic disease that affects about 300 million people worldwide.,10.1002/14651858.CD010346.pub2
300,,This review suggests that early feeding may be associated with a trend towards better outcomes in terms of survival and disability.,The authors found that early feeding may be associated with fewer infections and a trend towards better outcomes in terms of survival and disability.,10.1002/14651858.CD001530.pub2
301,,"Three RCTs and three CCTs (including 1291 children) investigated the prevention of VTE (low molecular weight heparin (LMWH) n = 134, antithrombin (AT) supplementation n = 37, low-dose warfarin n = 31, cryoprecipitate and/or fresh frozen plasma (FFP) supplementation n = 240, AT supplementation and LMWH n = 41).","We identified six studies; two studies investigated low molecular weight heparins, one antithrombin supplementation and one cryoprecipitate and/or fresh frozen plasma supplementation; one study compared antithrombin supplementation with low molecular weight heparin and antithrombin supplementation, and another investigated warfarin.",10.1002/14651858.CD009160.pub2
302,,"In one study, increases in change in ejection fraction compared with baseline (mean difference (MD) 4.88%, 95% confidence interval (CI) 3.16 to 6.60; 30 participants; P < 0.00001), half venous refilling time (MD 4.20 seconds, 95% CI 3.28 to 5.12; 23 participants; P < 0.00001) and total venous refilling time (MD 9.40 seconds, 95% CI 7.77 to 11.03; 23 participants; P < 0.00001) were observed in the exercise group compared with the control group.","At the end of the study, an improvement in venous blood return was observed in the exercise group compared with the control group.",10.1002/14651858.CD010637.pub2
303,,"Among seven campaigns reporting smoking prevalence, significant decreases were observed in the California and Massachusetts statewide tobacco control campaigns compared with the rest of the USA.","Two campaigns reported definite decreases in smoking prevalence, and some positive effects were observed in another three.",10.1002/14651858.CD004704.pub4
308,,"One study investigated 20,000 units hCG compared to 10,000 units hCG priming.","One study investigated the use of 20,000 units hCG priming compared to 10,000 units.",10.1002/14651858.CD008720.pub2
311,,There is some evidence to support the use of external fixation for dorsally displaced fractures of the distal radius in adults.,The review concludes that there is some evidence to support the use of external fixation for these fractures.,10.1002/14651858.CD006194.pub2
312,,"However, the number of included studies is limited and the quality of the evidence from the two included studies was low/very low for all outcomes.","However, the number of included studies is limited and the quality of the evidence is low/very low for all outcomes.",10.1002/14651858.CD009853.pub2
315,,"Six studies investigated availability interventions, of which two changed the absolute number of different options available, and four altered the relative proportion of less-healthy (to healthier) options.","Six studies involved availability interventions, of which four changed the relative proportion of less-healthy to healthier options, and two changed the absolute number of different options available.",10.1002/14651858.CD012573.pub3
322,,"Three studies investigated 10,000 units hCG priming compared to no priming.","The remaining studies investigated 10,000 units hCG priming compared to no priming.",10.1002/14651858.CD008720.pub2
323,,It involves surgical exposure (uncovering) followed by fixed braces for two to three years to bring the canine into alignment within the dental arch.,"It usually involves surgical exposure (uncovering), followed by fixed orthodontic braces for two to three years, to move the canine into the correct position.",10.1002/14651858.CD006966.pub3
324,,"The study identified no serious events and 64 non-serious events, the most common of which were oral cavity disturbances (not defined) and dental staining.",The most common non-serious events reported were damage to the mouth and tooth staining.,10.1002/14651858.CD012416.pub2
326,,The primary outcomes were live birth rate and miscarriage rate per woman randomised.,The main outcomes were live birth and miscarriage rate.,10.1002/14651858.CD008720.pub2
327,,Financial incentives within remuneration systems may produce changes to clinical activity undertaken by primary care dentists.,Financial incentives within remuneration systems may produce changes to clinical activity undertaken by primary care dentists.,10.1002/14651858.CD009853.pub2
