,prefix,input_text,target_text,doi
230,,"There was no information regarding health-related quality of life, complications of diabetes, cost or health service utilisation, mortality and limited evidence on adverse events (studies on oral agents or insulin reported no adverse events in terms of severe hypoglycaemic episodes).","Aucune des publications ne documentait les complications du diabète, la qualité de vie liée à la santé, les coûts ou l'utilisation des services de santé.",10.1002/14651858.CD006165.pub3
233,,"Prevalence ranged between 0% and 36.8% for hypophosphataemia in 287 participants, and from 0% to 62.5% for impaired TPR in 246 participants.","La prévalence de l'hypophosphatémie variait entre 0 % et 36,8 % chez 287 participants.",10.1002/14651858.CD008944.pub3
236,,Six randomised controlled trials with a total of 788 women were included.,"Six essais ont été inclus, totalisant 788 femmes suivant un traitement de FIV.",10.1002/14651858.CD010550.pub2
237,,"There was no information regarding health-related quality of life, complications of diabetes, cost or health service utilisation, mortality and limited evidence on adverse events (studies on oral agents or insulin reported no adverse events in terms of severe hypoglycaemic episodes).",Les études examinant des agents oraux ou de l'insuline ne rapportaient aucun événement indésirable caractérisé par une crise hypoglycémique sévère.,10.1002/14651858.CD006165.pub3
238,,"Except for case reports, case series and studies including fewer than 20 participants, we included studies with all study designs that reported on renal function (one year or longer after cessation of treatment), in CCS treated before the age of 21 years with cisplatin, carboplatin, ifosfamide, radiation involving the kidney region, a nephrectomy, or a combination of two or more of these treatments.","Les participants aux études avaient été traités avant l'âge de 21 ans par chimiothérapie (cisplatine, carboplatine, ifosfamide), radiothérapie ou chirurgie des reins, ou une combinaison de ces traitements.",10.1002/14651858.CD008944.pub3
239,,Health services worldwide are considering telephone and internet technologies as a way to manage the rising number of people with asthma and other long-term health conditions.,Les technologies du téléphone et de l'internet peuvent être un moyen de gérer le nombre croissant de personnes souffrant d'asthme et d'autres problèmes de santé à long terme.,10.1002/14651858.CD011715.pub2
240,,29 trials did not mention whether they monitored adverse events.,La plupart des essais n'indiquaient pas si les effets indésirables avaient fait l'objet d'un suivi ou non.,10.1002/14651858.CD007796.pub3
243,,"Conclusions cannot be drawn from this review about the safety of herbal medicines, due to inadequate reporting.",Aucune conclusions sur l'innocuité des plantes médicinales ne peut donc être tirée de cette revue en raison du caractère inadapté des rapports.,10.1002/14651858.CD007796.pub3
244,,There were no serious adverse events related to the surgery in either group.,Il n'y a eu de complications graves liées à l'opération dans aucun des deux groupes.,10.1002/14651858.CD007196.pub3
250,,We found evidence in favour of social skills programmes compared to standard care on all measures of social functioning.,La revue a trouvé des différences significatives en faveur des programmes de compétences sociales par rapport à des soins standards sur toutes les mesures de fonctionnement social.,10.1002/14651858.CD009006.pub2
252,,"While the first baby is usually not harmed, these antibodies may cause haemolytic disease of the fetus/newborn (HDFN) in subsequent RhD-positive babies.","Si le premier bébé n'est généralement pas affecté, les anticorps (dirigés contre les antigènes hérités du père) peuvent provoquer une maladie hémolytique chez les bébés RhD-positif suivants.",10.1002/14651858.CD007885.pub2
254,,"One non-eligible study investigated risk factors for hypophosphataemia, but could not find any association.","Une étude non éligible a porté sur les facteurs de risque, mais n'a pu établir aucun lien avec l'hypophosphatémie.",10.1002/14651858.CD008944.pub3
255,,"The prevalence of adverse renal effects after treatment with cisplatin, carboplatin, ifosfamide, radiation therapy involving the kidney region, nephrectomy, or any combination of these, ranged from 0% to 84% depending on the study population, received treatment combination, reported outcome measure, follow-up duration and methodological quality.",Le pourcentage de SCP présentant des problèmes rénaux variait de 0 % à 84 %.,10.1002/14651858.CD008944.pub3
256,,Both non-eligible studies investigating risk factors identified cisplatin as a risk factor.,Deux études non éligibles ont identifié le cisplatine comme facteur de risque d'hypomagnésémie.,10.1002/14651858.CD008944.pub3
257,,"The study identified no serious events and 64 non-serious events, the most common of which were oral cavity disturbances (not defined) and dental staining.",Une seule étude a mesuré les effets négatifs des interventions et n'a signalé aucun événement grave.,10.1002/14651858.CD012416.pub2
259,,"First, categorization is based on the length of disease process: acute or chronic blepharitis.","Tout d'abord, la classification est basée sur la durée du processus pathologique : blépharite aiguë ou chronique.",10.1002/14651858.CD005556.pub2
263,,"We selected randomized controlled trials (RCTs) or quasi-RCTs that compared drugs with other drugs, no treatment or placebo in people with sleep bruxism.","Nous avons cherché dans les bases de données scientifiques des essais cliniques comparant un médicament à un placebo (traitement fictif), à d'autres médicaments ou à l'absence de traitement chez des sujets de tous âges présentant un bruxisme du sommeil.",10.1002/14651858.CD005578.pub2
265,,"The primary objective is to investigate the effects of social skills training programmes, compared to standard care, for people with schizophrenia.","L'objectif principal de cette revue est d'étudier l'efficacité des programmes de compétences sociales, par rapport aux soins standards et aux groupes de parole, pour des personnes atteintes de schizophrénie.",10.1002/14651858.CD009006.pub2
269,,"As a holistic therapy, yoga has the potential to relieve both the physical and psychological suffering of people with asthma, and its popularity has expanded globally.","Le yoga, qui se pratique aujourd’hui dans le monde entier, a le potentiel de soulager certains problèmes liés à l’asthme.",10.1002/14651858.CD010346.pub2
272,,There was insufficient information regarding the cost-effectiveness of the different remuneration methods.,Il n'y a pas suffisamment d'informations concernant la rentabilité des différentes méthodes de rémunération.,10.1002/14651858.CD009853.pub2
273,,Five small trials were included: two trials (30 and 49 participants) of oral steroids or placebo; one trial (40 participants) of oral steroids or no treatment; one trial (28 participants) of oral or intra-articular steroids; and one trial (32 participants) of manipulation under anaesthesia and intraarticular steroid injection with or without oral steroids.,"Elles ont reçu des traitements placebo, aucun traitement, des injections de stéroïdes ou des stéroïdes oraux.",10.1002/14651858.CD006189
275,,"Failure of brackets, bands and bonded molar tubes slows down the progress of treatment with a fixed appliance.","Une anomalie au niveau des bagues, des bandes ou des tubes molaires ralentit la progression du traitement avec un appareil dentaire.",10.1002/14651858.CD008236.pub3
