,prefix,input_text,target_text,doi
124,,"Exacerbations that needed treatment in the Emergency Department (ED), hospital admission or an unscheduled healthcare visit all happened too infrequently to detect whether remote check-ups are a safe alternative to face-to-face consultations.",تعداد حملات آسم که درمان را در بخش اورژانس یا بیمارستان یا یک ویزیت برنامه‌ریزی نشده برای دیدن پزشک خود بطلبد، برای گفتن اینکه معاینه از راه دور به خوبی مشاوره رو-در-رو است، بسیار معدود بود.,10.1002/14651858.CD011715.pub2
128,,"We found no evidence of an effect regarding differences in dropouts and adverse effects between intervention and control groups (RD 0.00, 95% CI -0.21 to 0.21; Mantel-Haenszel method with random-effects model; very low quality evidence).",نسبت حوادث جانبی و افرادی که مطالعات را ادامه ندادند بین گروه‌ها قابل مقایسه بودند.,10.1002/14651858.CD010916.pub2
129,,"In total, we included 61 studies; 46 for prevalence, six for both prevalence and risk factors, and nine not meeting the inclusion criteria, but assessing risk factors.",تعداد 61 مطالعه را وارد کردیم؛ 46 مورد درباره شیوع، شش مورد درباره شیوع و عوامل خطرساز، و نه مطالعه که همه الزامات این مرور را نداشتند، اما عوامل خطرساز را ارزیابی کردند (مطالعات غیر-واجد شرایط).,10.1002/14651858.CD008944.pub3
130,,"The mean difference in length of hospital stay, reported in four trials consisting of 600 participants, was 1.47 days greater in the drained population (95% CI 0.67 to 2.28, P = 0.0003).",این مزایا باید در مقابل میانگین طولانی‌تر مدت زمان بستری در بیمارستان به مدت 1.47 روز در جمعیت تحت درناژ متعادل شود، اگرچه بیماران می‌توانند با درن خود ترخیص شوند، تا در تاریخ بعدی خارج شوند.,10.1002/14651858.CD006823.pub2
131,,"We need further evidence from well-designed RCTs before we can come to definitive conclusions about the role of hCG priming, and the optimal dose and timing.",کارآزمایی‌های تصادفی‌سازی شده بیشتری لازم است، به طور خاص، با تمرکز بر زنان مبتلا به PCOS.,10.1002/14651858.CD008720.pub2
132,,"Eleven out of 52 studies assessed hypophosphataemia or tubular phosphate reabsorption (TPR), or both.",شیوع هیپوفسفاتمی در 287 شرکت‌کننده بین 0% و 36.8% متغیر بود.,10.1002/14651858.CD008944.pub3
133,,Sensitivity before contrast was 0.67 (95% CI 0.47 to 0.83) and after contrast was 0.97 (95% CI 0.92 to 0.99).,استفاده از کنتراست، حساسیت اولتراسوند را به میزان قابل توجهی افزایش داد.,10.1002/14651858.CD010296.pub2
134,,"To assess the impact on selection and consumption of altering the availability or proximity of (a) food (including non-alcoholic beverages), (b) alcohol, and (c) tobacco products.",این مرور به بررسی این موضوع پرداخت که آیا تغییر الگوی در دسترس بودن یا نزدیکی محصولات مواد غذایی (از جمله نوشیدنی‌های غیرالکلی)، الکل، و دخانیات، باعث تغییر انتخاب افراد (مانند خریدن) یا مصرف آن دسته از محصولات می‌شود یا خیر.,10.1002/14651858.CD012573.pub3
135,,Single interventions or series of treatments that continued for up to three months demonstrated little or no difference in effect between PEP and other methods of airway clearance on this outcome (low- to moderate-quality evidence).,ما هیچ تفاوتی را بین PEP و دیگر اشکال فیزیوتراپی قفسه سینه در عملکرد ریه، مقدار موکوس پاک شده از راه‌های هوایی یا اثرات مرتبط با آن بر سلامت افراد مبتلا به CF پیدا نکردیم.,10.1002/14651858.CD003147.pub5
136,,"The OR for seroma formation was 0.46 (95% confidence interval (CI) 0.23 to 0.91, P = 0.03) in favour of a reduced incidence of seroma in participants with drains inserted.",ما دریافتیم که شانس تشکیل سروما در صورت جایگذاری درن کمتر از قرار ندادن آن بود (احتمالا 0.46 برابر کمتر)، و تعداد دفعات نیاز به انجام آسپیراسیون (استفاده از سوزن برای درناژ مایع سروما در کلینیک سرپایی) کمتر گزارش شد (به‌طور متوسط، 0.79 کمتر به ازای هر شرکت‌کننده).,10.1002/14651858.CD006823.pub2
139,,"Mass media are defined here as channels of communication such as television, radio, newspapers, billboards, posters, leaflets or booklets intended to reach large numbers of people, and which are not dependent on person-to-person contact.",کمپین‌ها شامل تلویزیون، رادیو، رسانه‌های چاپی و تبلیغاتی بیلبورد بود.,10.1002/14651858.CD004704.pub4
140,,Three ongoing clinical trials have been identified and it is hoped that these will produce data that can be pooled to increase the degree of certainty in these findings.,هنگامی که آنها به اتمام برسند، ما آنها را در نسخه به‌روز شده این مرور وارد خواهیم کرد و ممکن است بتوانیم به نتیجه‌گیری‌های دقیق‌تری دست یابیم.,10.1002/14651858.CD006966.pub3
141,,"Cochrane Oral Health’s Information Specialist searched the following databases: Cochrane Oral Health’s Trials Register (to 24 February 2017), the Cochrane Central Register of Controlled Trials (CENTRAL) (in the Cochrane Library, 2017, Issue 1), MEDLINE Ovid (1946 to 24 February 2017), and Embase Ovid (1980 to 24 February 2017).",شواهد این مرور تا فوریه 2017 به روز است.,10.1002/14651858.CD006966.pub3
145,,The quality of the evidence was very low across different outcomes according to GRADE methodology.,کیفیت شواهد برای یافته‌های موجود بسیار پائین بود.,10.1002/14651858.CD011577.pub2
146,,"Although muscle strength assessed by dynamometry at slow speed did not differ between the two groups in this study, variable peak torque at fast speed was lower in the control group than in the exercise group (2.8 ± 0.9 compared with -0.3 ± 0.6, P < 0.03).",تفاوتی بین گروه ورزش و کنترل با توجه به کیفیت زندگی افراد شرکت‌کننده، دامنه حرکات مفصل مچ پا یا قدرت عضلات کلی مشاهده نشد.,10.1002/14651858.CD010637.pub2
147,,We included 37 eligible trials with a total of 3110 randomised participants; nine of these were new studies since the last update (2009) and five studies had been previously excluded but were re-assessed and included during the 2017 update.,تعداد 37 مطالعه را با 3110 شرکت‌کننده وارد کردیم.,10.1002/14651858.CD001048.pub5
148,,To compare postoperative sequential RT and chemotherapy to RT alone in adults with newly diagnosed AO or mixed AOA.,پس از جراحی، شرکت‏‌کنندگان باید رادیوتراپی تنها، شیمی‌درمانی تنها، یا رادیوتراپی به‌علاوه شیمی‌درمانی را دریافت کنند.,10.1002/14651858.CD007104.pub2
