,prefix,input_text,target_text,doi
157,,"For consumption outcomes, meta-analysis of three comparisons from two studies (n = 150) found that exposure to fewer options resulted in a moderate reduction in consumption of those foods, but with considerable uncertainty: SMD −0.55 (95% CI −1.27 to 0.18) (low certainty evidence).","However, the certainty of the evidence for these effects was low.",10.1002/14651858.CD012573.pub3
160,,RCTs comparing CAPD with APD in patients with ESRD.,The aim of this review was to compare the effectiveness of CAPD and APD.,10.1002/14651858.CD006515
161,,The larger implementation study that compared two general practice populations demonstrated that offering telephone check-ups and proactively phoning participants increased the number of people with asthma who received a review.,"The study that tested the possible benefit of giving people the option of a telephone check-up showed that this increased the number of people reviewed, but did not show an overall benefit on asthma outcomes.",10.1002/14651858.CD011715.pub2
162,,The studies compared IM and IV administration of anti-D prophylaxis.,This review aimed to compare the efficacy and effectiveness of intramuscular versus intravenous anti-D in preventing rhesus alloimmunization in RhD-negative pregnant women.,10.1002/14651858.CD007885.pub2
164,,"Psychoeducation may be defined as the education of a person with a psychiatric disorder regarding the symptoms, treatments, and prognosis of that illness.",It is not simply providing information to patients.,10.1002/14651858.CD010823.pub2
165,,"Currently, dietary sodium consumption in almost every country is too high.","In almost all countries worldwide, most people eat too much salt.",10.1002/14651858.CD010166.pub2
166,,Most of the trials were of very low methodological quality and therefore the interpretation of any positive findings for the efficacy of the included Chinese herbal medicines for treating diabetic peripheral neuropathy should be made with caution.,Most of the trials were of very low methodological quality and the interpretation of any positive findings for the efficacy of the included Chinese herbal medicines for treating DPN should be made with caution.,10.1002/14651858.CD007796.pub3
168,,One study reported no difference between the exercise and control groups whereas the second reported a reduction in symptoms in the exercise group.,One study reported no difference between the exercise and control groups whereas the second reported a reduction in symptoms in the exercise group.,10.1002/14651858.CD010637.pub2
169,,Oral steroids are the standard treatment.This is an update of the review published in 2005.,"The most common adverse effects of oral steroids, include weight gain and high blood pressure.",10.1002/14651858.CD002292.pub3
170,,There is an urgent need for a robust randomised controlled trial to evaluate fully the comparative effects of both treatment options.,"Therefore, there is an urgent need to conduct further studies to compare fully the benefits and risks of both treatments.",10.1002/14651858.CD008977.pub2
171,,"We were also unable to determine whether professional oral care resulted in a lower number of first episodes of pneumonia compared with usual care over a 24-month period (RR 0.61, 95% CI 0.37 to 1.01; one study, 366 participants analysed; low-quality evidence).","From the limited evidence, we could not tell whether professional oral mouth care was better or worse than usual mouth care for preventing pneumonia.",10.1002/14651858.CD012416.pub2
172,,Uncomplicated biliary colic is one of the commonest indications for laparoscopic cholecystectomy.,"Gallbladder pain is one of the indications for laparoscopic cholecystectomy and can occur suddenly, with symptoms of intense pain in the right upper tummy which may or may not be associated with other symptoms such as heartburn.",10.1002/14651858.CD007196.pub3
173,,A new full search was conducted on 15 February 2017 but no new studies were identified.,"The evidence in this review, which was carried out together with Cochrane Oral Health, is up-to-date as of 15 February 2017.",10.1002/14651858.CD008236.pub3
174,,Overall the quality of the trials was mixed.,"Overall, these trials did not find clear evidence of a benefit of the drugs tested in the treatment of pain.",10.1002/14651858.CD010750.pub2
175,,Venous leg ulcers are a common and recurring type of chronic or complex wound that are associated with considerable cost to patients and to healthcare providers.,Venous leg ulcers are a common and recurring type of chronic wound.,10.1002/14651858.CD009907.pub2
177,,"There is no evidence from controlled clinical trials that postnatal thyroid hormone treatment reduces the severity of respiratory distress syndrome, neonatal morbidity or mortality in preterm infants with respiratory distress syndrome.","In preterm infants with breathing problems after birth, there is no evidence that thyroid hormone treatment given immediately after delivery reduces the severity of breathing difficulties or improves outcomes.",10.1002/14651858.CD005946.pub2
179,,To assess the beneficial effects and harms of Chinese herbal medicine for people with diabetic peripheral neuropathy.,"We evaluated the effects of various herbal formulations (including single herbs, Chinese proprietary medicines and mixtures of different herbs) for treating people with DPN.",10.1002/14651858.CD007796.pub3
180,,Latent autoimmune diabetes in adults (LADA) is a slowly developing type 1 diabetes.,"LADA is a condition that at diagnosis looks like type 2 diabetes (non-insulin requiring diabetes mellitus) but actually is a type 1 diabetes, where the patient will become insulin requiring.",10.1002/14651858.CD006165.pub3
181,,All studies had a high risk of bias.,We found many of the publications had poor quality of reporting and had small numbers of participants.,10.1002/14651858.CD006165.pub3
183,,All randomised controlled trials (RCTs) comparing wound drainage versus no wound drainage in individuals after axillary dissection for the treatment of breast carcinoma were included.,We analysed seven randomised controlled trials including 960 participants that compared drain insertion with no drainage after axillary lymphadenectomy for the treatment of breast cancer.,10.1002/14651858.CD006823.pub2
